external_track_id,title,artist,album,language,year,decade,tempo,rms_mean,spectral_centroid_mean,seed_query
a7GAKdmX,"Popat Bole From ""Chaniya Toli""","Rakesh Barot, Jahnvi Shrimankar","Popat Bole From ""Chaniya Toli""",gujarati,2025.0,2020s,135.999,0.180266,2757.968,Pop Hits
FDMuzxBF,Tu Milta Hai Mujhe,"Rashid Khan, Raj Barman",Pop Hits,hindi,2026.0,2020s,95.703,0.125079,1909.644,Pop Hits
2Iqea3UG,"Ab Mujhe Raat Din (From ""Deewana"")","Sonu Nigam, Sajid-Wajid, Faaiz Anwar",Deluxe Pop Saloon,hindi,2026.0,2020s,99.384,0.155109,1523.973,Pop Hits
Vxm1rXKA,Ijazzat Hai,"Kumaar, Sachin Gupta, Raj Barman",Pop Hits,hindi,2026.0,2020s,117.454,0.288065,2441.648,Pop Hits
37eSyDVY,God Mode - Hyper Pop,Sai Abhyankkar,Karuppu - Side B (God Mode Begins) (Original Score),tamil,2026.0,2020s,78.303,0.0636,2203.372,Pop Hits
XpFBw_v4,Indie Rock,Musway Studio,Royalty Free Music - No.23,instrumental,2021.0,2020s,107.666,0.117237,2246.181,Indie Rock
IE3jc2rL,Upbeat Indie Rock,AquariusMusic,Upbeat Indie Rock,instrumental,2024.0,2020s,99.384,0.193254,2702.976,Indie Rock
yWTllzaJ,Happy Indie Rock,Oleg Silukov,Light Rock Optimistic,instrumental,2024.0,2020s,80.75,0.151767,2771.552,Indie Rock
5DfjWNBm,Upbeat Indie Rock,Oleg Silukov,Light Rock Optimistic,instrumental,2024.0,2020s,135.999,0.145404,3168.097,Indie Rock
S6nbVcIf,Dhumuha (Indie Rock),Rock Studio,Dhumuha (Indie Rock),assamese,2026.0,2020s,135.999,0.112469,2635.94,Indie Rock
LmaRjwGM,Indie Rock Pop Inspiring,Oleg Silukov,Light Rock Optimistic,instrumental,2024.0,2020s,92.285,0.12286,2555.429,Indie Rock
znMVg3-U,Party Garage Indie Rock,Bobby Cole,"Extreme Sports, Set 27",unknown,2021.0,2020s,103.359,0.114194,2826.614,Indie Rock
iqWs0c67,Transforming (Indie Rock Edition),Gothic Storm,Stories of Hope (Indie Rock Edition),instrumental,2018.0,2010s,117.454,0.119285,1194.134,Indie Rock
G6Twyq3Q,Devotion (Indie Rock Edition),Gothic Storm,Stories of Hope (Indie Rock Edition),instrumental,2018.0,2010s,78.303,0.108386,994.635,Indie Rock
mvJn5xUD,Wounded (Indie Rock Edition),Gothic Storm,Stories of Hope (Indie Rock Edition),instrumental,2018.0,2010s,117.454,0.108969,1376.384,Indie Rock
sxskFTUS,Ve Kamleya - Synthwave,"Drub, SAM8, Arijit Singh",Ve Kamleya - Synthwave,hindi,2025.0,2020s,172.266,0.201353,1445.228,Synthwave
ezBLXGl9,Synthwave,Retrowave Records,# 20 Retrowave - Synthwave & Outrun Collection,instrumental,2019.0,2010s,99.384,0.076133,684.658,Synthwave
PDYZQd3w,Synthwave,Ambient Masters,Sleepover - Experimental Sci-Fi | Ambient Music,instrumental,2019.0,2010s,107.666,0.050437,1657.224,Synthwave
fVn-NPzz,Synthwave,Kingniko5343,The Synthwave,instrumental,2021.0,2020s,99.384,0.046335,1962.419,Synthwave
Y-NU_2bn,Synthwave,Things from Down Under,Stranger Synths - Dark 80s Electronic Tracks,instrumental,2019.0,2010s,129.199,0.120264,729.838,Synthwave
Yw013mPu,Synthwave,Kyle J. Stein,Upside Down - Synthwave and Retrowave New Age Collection from the '80s,instrumental,2019.0,2010s,80.75,0.109411,740.288,Synthwave
Er6-fd2B,SynthWave,dharsahunt,SynthWave,instrumental,2025.0,2020s,89.103,0.194647,850.062,Synthwave
JkOps_BS,Synthwave,Try,Nebula's Whisper,instrumental,2024.0,2020s,129.199,0.288195,3053.969,Synthwave
urtyeCgB,Synthwave,Woodsier Texas,Synthwave,instrumental,2021.0,2020s,172.266,0.118942,1282.72,Synthwave
hVWi35Q8,Synthwave,V!BZ,V!bz'Tapes Vol.3,instrumental,2022.0,2020s,92.285,0.079756,1276.302,Synthwave
rqQEq5cd,Main Shayar To Nahin - Lofi Beats,Kunal Bojewar,Hindi Slowed Reverb Bollywood Lofi,hindi,2022.0,2020s,89.103,0.117218,1836.429,Lofi Beats
kpAHIpE-,Phir Wahi Raat Hai - Lofi Beats,Papon,Hindi Slowed Reverb Bollywood Lofi,hindi,2022.0,2020s,198.768,0.050412,2725.967,Lofi Beats
fsn0LCZM,O Mere Dil Ke Chain - LoFi Flip,Kishore Kumar,LO-FI Beats,hindi,2022.0,2020s,161.499,0.084556,1465.115,Lofi Beats
1M73GOWP,Lofi Beats,Asheem Mangoli,Lofi Beats,hindi,2022.0,2020s,80.75,0.213519,3030.215,Lofi Beats
AqqaTM6a,Lofi Beats,Abhishek Prajapat,Lofi Beats,instrumental,2025.0,2020s,99.384,0.124656,741.31,Lofi Beats
h98q9QBv,Bheed Mein - Lofi,"Udit Narayan, Shreya Ghoshal",LO-FI Beats,hindi,2022.0,2020s,161.499,0.074742,1779.869,Lofi Beats
M__sacLg,Kahin Door - Lofi Beats,Sanam,Hindi Slowed Reverb Bollywood Lofi,hindi,2022.0,2020s,80.75,0.098688,1635.159,Lofi Beats
D27PJqh0,Kisi Ki Muskurahton Pe - Lofi Beats,Abhinav Pandey,Hindi Slowed Reverb Bollywood Lofi,hindi,2022.0,2020s,95.703,0.103718,2735.263,Lofi Beats
ElpX_3AQ,Sajjan Raazi LoFi Mix,Satinder Sartaaj,Punjab to Playlist,punjabi,2026.0,2020s,143.555,0.149986,2135.404,Lofi Beats
TOo5E9X4,Sajjan Raazi LoFi Mix,Satinder Sartaaj,Sajjan Raazi LoFi Mix,punjabi,2025.0,2020s,143.555,0.149986,2135.404,Lofi Beats
lE4flSMY,Jhalamala Edm x Trance Dj,"Mantu Chhuria, Aseema Panda",Odia Dj Dance Hits,odia,2023.0,2020s,151.999,0.189539,2878.745,EDM Dance
0fozFOo7,JHALA MALA EDM Topori Mix,"Mantu Chhuria, Aseema Panda",Odia Dj Dance Hits,odia,2023.0,2020s,123.047,0.269894,2849.109,EDM Dance
rxMH0Kkz,Edm Dance,Basko,"EDM Workout, Set 21",instrumental,2023.0,2020s,86.133,0.127583,2704.022,EDM Dance
4w_KYMKB,EDM DANCE TRANCE,Dj Swam,EDM DANCE TRANCE,instrumental,2023.0,2020s,151.999,0.27373,2532.925,EDM Dance
pyvyxfhe,Kanta Laga (Hindi EDM DANCE Mix) (Bass Boosted),Kakkar Singh,Kanta Laga (Hindi EDM Dance & Bass Boosted Mix),hindi,2021.0,2020s,129.199,0.430604,2283.582,EDM Dance
leVFRKH7,Motivational House Dance (EDM Workout Mix),"Workout Music Gym, House Mix 2021, Workout Dance Music, Workout Music Gym & Workout Dance Music & House Mix 2021",Workout Songs (Dance Music Workout),instrumental,2021.0,2020s,172.266,0.073961,1784.208,EDM Dance
FPV7dNkN,EDM DANCE VERSION,Sarodee Borah,DIL DHADAK RAHA HAI MULTIVERSE EDITION,hindi,2026.0,2020s,107.666,0.178663,2963.006,EDM Dance
TGoFLqmC,Edm Dance 2.0,R.G.Bangali Song,Edm Dance 2.0,hindi,2025.0,2020s,76.0,0.454389,2161.765,EDM Dance
6Q46eRx_,Aaj Jaane Ki Zidd Na Karo (EDM Mix),"Sohail Rana, Shilpa Rao, Nilesh P.",The Dance Project (Season 1: Episode 11),hindi,2019.0,2010s,135.999,0.247303,2046.054,EDM Dance
SzBm4SKe,Inko Tauru Me Sela (Edm Dance Remix),Sahil Jatoliya,Inko Tauru Me Sela (Edm Dance Remix),haryanvi,2026.0,2020s,117.454,0.167589,2245.697,EDM Dance
-MhHYUFL,Dekha Hela To Sathire Gaon Melare (Acoustic Guitar),Shubhransu Nayak,Dekha Hela To Sathire Gaon Melare (Acoustic Guitar),odia,2026.0,2020s,129.199,0.120647,1941.049,Acoustic Guitar
Oa7Mm6ZE,Acoustic Guitar,Nathan Devon,Mercy - Smooth Country Guitar Music to Make Peace...and Love,instrumental,2021.0,2020s,80.75,0.046354,574.251,Acoustic Guitar
AmWtbE0Q,Acoustic Guitar,Erica Vaugh,Café Relax Bossanova & Jazz - The Best Sounds for Coffee House Background,instrumental,2021.0,2020s,129.199,0.070199,1167.278,Acoustic Guitar
FUqSztSO,Acoustic Guitar,Guitar Strings,Guitar Yoga Music 2019: Background Relaxation,instrumental,2019.0,2010s,89.103,0.057194,555.744,Acoustic Guitar
E8iTJ9Pk,Acoustic Guitar,cainKuri,Bipolar 1/2,instrumental,2001.0,2000s,112.347,0.008363,990.34,Acoustic Guitar
dPkzGaqw,Asmr Ocean Waves and Acoustic Guitar,Benjamin Shadows,"Sleeping Music: Asmr Ocean Waves and Relaxing Music For Deep Sleep, Relaxation and Sleep Music",instrumental,2018.0,2010s,161.499,0.029949,1158.064,Acoustic Guitar
EffwPHEs,Pritir Xubaxe - Acoustic Guitar (Nylon String),Santanu Baruah,Strings,assamese,2025.0,2020s,89.103,0.095103,2257.424,Acoustic Guitar
wDBknXsh,Acoustic Guitar,Craig McConnell Alt. Project,"New Age Relaxation, Set 17",unknown,2021.0,2020s,99.384,0.1636,1170.842,Acoustic Guitar
8l_oUmQZ,Acoustic Guitar Moments,"Calming Guitar, Perfect Pet Relaxation, Music for your Pets",Pet Haven: Calm Moments with Guitar Music,instrumental,2025.0,2020s,161.499,0.052054,635.442,Acoustic Guitar
E4b7sAPr,Acoustic Guitar Lull,"Guitar frets, White Noise Zen Sleep and Calm Baby Music, Happy Baby Sleeping Music",Peaceful Dreams: Guitar Music for Baby Sleep,instrumental,2025.0,2020s,89.103,0.045016,781.037,Acoustic Guitar
Xi3BMv5u,Gym Survive Warrior Motivation Workout Training,"Gym Motivation Work Out, Fitness Motivation Work Out, Boxing Motivation Work Out",Best Gym Workout Motivation Fitness Motivational Warrior,instrumental,2022.0,2020s,99.384,0.042908,2817.705,Workout Motivation
nNcTOtCD,Workout Motivation,VDJ Mahe,The Rampage,hindi,2025.0,2020s,107.666,0.104632,2122.616,Workout Motivation
z5rgkX_U,India Gym Fitness Workout Motivation Warrior Six Pack,"Gym Motivation Work Out, Fitness Motivation Work Out, Boxing Motivation Work Out",Best Gym Workout Motivation Fitness Motivational Warrior,instrumental,2022.0,2020s,129.199,0.0558,2675.777,Workout Motivation
HWwNnsHA,Gym Find Peace Boxing Workout Motivation,"Gym Motivation Work Out, Fitness Motivation Work Out, Boxing Motivation Work Out",Best Gym Workout Motivation Fitness Motivational Warrior,instrumental,2022.0,2020s,123.047,0.040985,3204.154,Workout Motivation
PQ1HZoO8,Sport Motivation Gym Workout Hard Training,"Gym Motivation Work Out, Fitness Motivation Work Out, Boxing Motivation Work Out",Best Gym Workout Motivation Fitness Motivational Warrior,instrumental,2022.0,2020s,123.047,0.055291,2758.975,Workout Motivation
al8Xue0U,Gym Monster V Taper Fit Motivation Six Pack,"Gym Motivation Work Out, Fitness Motivation Work Out, Boxing Motivation Work Out",Best Gym Workout Motivation Fitness Motivational Warrior,instrumental,2022.0,2020s,76.0,0.045972,2954.938,Workout Motivation
lfWhz9gr,Heartbroken Gym Workout Fitness Motivation,"Gym Motivation Work Out, Fitness Motivation Work Out, Boxing Motivation Work Out",Best Gym Workout Motivation Fitness Motivational Warrior,instrumental,2022.0,2020s,129.199,0.052692,3050.838,Workout Motivation
N1uIuhEO,Gym Alone Warrior Fit Gym Six Pack,"Gym Motivation Work Out, Fitness Motivation Work Out, Boxing Motivation Work Out",Best Gym Workout Motivation Fitness Motivational Warrior,instrumental,2022.0,2020s,83.354,0.053217,3174.727,Workout Motivation
7CNneMh3,Angry Gym Warrior Alpha Motivation Boxing,"Gym Motivation Work Out, Fitness Motivation Work Out, Boxing Motivation Work Out",Best Gym Workout Motivation Fitness Motivational Warrior,instrumental,2022.0,2020s,129.199,0.041413,2982.724,Workout Motivation
7hqwVplA,Late Night Chill,Melody River,Late at Night,instrumental,2024.0,2020s,95.703,0.131217,1683.251,Late Night Chill
sttz_IKM,Late Night Chill,Senja Lofia,Late Night Chill,instrumental,2026.0,2020s,83.354,0.180199,785.735,Late Night Chill
_e3tcsUc,late night chill vibes,BRRR,Songs from FriendsWithMatt,instrumental,2026.0,2020s,89.103,0.100792,711.21,Late Night Chill
6cOlYC6v,Meditation: Calm,Relaxation Prime,Music for Elementary Classroom Teachers - Relaxing Background Music,instrumental,2020.0,2020s,68.0,0.074076,594.744,Meditation Calm
owt8Bdrf,Je Rab Milda | Deep Relaxing Punjabi Sufi Kalam | Soulful Devotional Meditation,Jivan Safar Dharmik,Je Rab Milda | Deep Relaxing Punjabi Sufi Kalam | Soulful Devotional Meditation,punjabi,2026.0,2020s,161.499,0.092111,1855.18,Meditation Calm
9N9b6o-M,Yoga Meditation Calm,Sach Din,Yogic Pranayama Flute Flow,instrumental,2025.0,2020s,103.359,0.141289,1017.904,Meditation Calm
gRkQRH0F,Strumming Meditation Calm,"The Guitar Corporation, Meditation Music Composer, Meditation Music Company",Mindful Melodies: Guitar Meditation Guide,instrumental,2024.0,2020s,64.6,0.042521,549.291,Meditation Calm
FiycC4jM,Guitar Melodies Meditation Calm,"Relaxing Guitar Music Orchestra, Guitarbeat, The Delta Guitars",Guitar Music: Strums of Meditation Calm,instrumental,2025.0,2020s,83.354,0.046026,603.767,Meditation Calm
CTFAvJ_m,Evening Meditation Calm Guitar,"Instrumental Jazz Music Ambient, Jazz Guitar Club, Jazz Relax Academy",Restful Evening's Meditation Guitar Music,instrumental,2025.0,2020s,83.354,0.046441,732.818,Meditation Calm
BUnz8QAX,Melodic Guitar Meditation Calm,"Classical Jazz Guitar Club, Instrumental Jazz Music Ambient, Guitar Jazz Relax Romance",Meditation Guitar Music Moments,instrumental,2025.0,2020s,86.133,0.073871,768.741,Meditation Calm
SGwxTger,Serene Guitar Meditation Calm,"Prime Guitar Music, 3rd Street Guitar, Gentle Acoustic Guitar",Meditation Guitar Music Experience,instrumental,2025.0,2020s,172.266,0.036707,577.928,Meditation Calm
KrZMa93q,Soothing Guitar Meditation Calm,"Prime Guitar Music, 3rd Street Guitar, Gentle Acoustic Guitar",Meditation Guitar Music Experience,instrumental,2025.0,2020s,63.024,0.03893,602.527,Meditation Calm
NU732C4m,Soft Strings Meditation Calm,"Guitar Music Retro, The Magic Guitar, Acoustic Guitar Revival",Meditation Guitar Music for Still Mind,instrumental,2025.0,2020s,151.999,0.045297,548.775,Meditation Calm
5m1CHS1p,Rainy Day,Prithwiraj,East West Metro Apaar Bangla,bengali,2011.0,2010s,234.908,0.092671,1212.904,Rainy Day Songs
k2BCSAbH,Rainy Days,"Ikka, Sez on the Beat",Blood Is Better Than Tears,hindi,2024.0,2020s,129.199,0.271152,2297.645,Rainy Day Songs
phQVY-44,"Chhu Kar Mere Manko (From ""Yaarana"")",Kishore Kumar,Rainy Day Vibes,hindi,2023.0,2020s,143.555,0.180677,1426.324,Rainy Day Songs
CoEhy7PB,"Tu Hi Re (From ""Bombay"")","Hariharan, Kavita Krishnamurthy",Rainy Day Vibes,hindi,2023.0,2020s,99.384,0.071683,2133.275,Rainy Day Songs
EPYEGW_3,Hela Ki Prema,"Humane Sagar, Aseema Panda",Rainy Day Melodies,odia,2025.0,2020s,151.999,0.170965,1592.244,Rainy Day Songs
-br62c8W,Rainy Day,Vj beats,Rainy Day,instrumental,2026.0,2020s,39.754,0.12739,1009.073,Rainy Day Songs
ms2q_e67,Rainy Day,Joseph McGrahl,Time,instrumental,2018.0,2010s,143.555,0.124462,476.985,Rainy Day Songs
QmaYmGEj,Rainy Day,Vincent Marek,Rainlight,instrumental,2026.0,2020s,112.347,0.153603,836.006,Rainy Day Songs
_0PA9421,RAINY DAY,Linux,RAINY DAY,instrumental,2025.0,2020s,129.199,0.077056,2874.093,Rainy Day Songs
8TRBElP7,Rainy Day,Quiet Shores,"Exotic New Age - Tropical Thunder, Sounds of Rain & Sea Waves",instrumental,2019.0,2010s,123.047,0.034331,2342.2,Rainy Day Songs
usWNVClv,Good Energy Loop,Upbeat Instrumentals,Electronic Feel Good,instrumental,2025.0,2020s,99.384,0.099079,441.145,Feel Good Upbeat
6H7TetMX,For He's a Jolly Good Fellow,Mogul Music Inc.,2 Hours of Upbeat Children's Songs for the Car & Home,instrumental,2015.0,2010s,117.454,0.119967,1827.885,Feel Good Upbeat
T7O04cQB,Cascade of Joy,Upbeat Instrumentals,Electronic Feel Good,instrumental,2025.0,2020s,161.499,0.045872,336.284,Feel Good Upbeat
2DBaGczO,Neon Brunch,Upbeat Instrumentals,Electronic Feel Good,instrumental,2025.0,2020s,143.555,0.074429,541.62,Feel Good Upbeat
_Zb7exIB,Sunbeam Circuits,Upbeat Instrumentals,Electronic Feel Good,instrumental,2025.0,2020s,117.454,0.12118,641.55,Feel Good Upbeat
S57ZmtDn,Synths and Sundays,Upbeat Instrumentals,Electronic Feel Good,instrumental,2025.0,2020s,99.384,0.115681,497.945,Feel Good Upbeat
lTuULI-2,Clear Skies Logic,Upbeat Instrumentals,Electronic Feel Good,instrumental,2025.0,2020s,99.384,0.125973,938.725,Feel Good Upbeat
ZF3-ThYa,Radiowaves and Coffee,Upbeat Instrumentals,Electronic Feel Good,instrumental,2025.0,2020s,161.499,0.100036,775.778,Feel Good Upbeat
Dkc7T2hF,Pixel Breeze,Upbeat Instrumentals,Electronic Feel Good,instrumental,2025.0,2020s,107.666,0.147483,1977.138,Feel Good Upbeat
EGv_5JUb,Easy Voltage,Upbeat Instrumentals,Electronic Feel Good,instrumental,2025.0,2020s,117.454,0.097002,989.538,Feel Good Upbeat
lnig1Z0j,Apna Bana Le,"Amitabh Bhattacharya, Sachin-Jigar, Arijit Singh",Soulful Hits,hindi,2026.0,2020s,92.285,0.120289,1238.293,Arijit Singh
koWi7GRH,Apna Bana Le,"Amitabh Bhattacharya, Sachin-Jigar, Arijit Singh",Sachin Jigar Bollywood Hits,hindi,2026.0,2020s,92.285,0.120289,1238.293,Arijit Singh
yaFlDQLU,"Salamat Rahe Dostana Hamara (Part I) (From ""Dostana"")","Mohammed Rafi, Kishore Kumar",Best of Salim-Javed,hindi,2026.0,2020s,161.499,0.194039,2274.322,Mohammed Rafi
wb4FuLg8,"Humko Tumse Ho Gaya Hai Pyar (From ""Amar Akbar Anthony"")","Kishore Kumar, Mohammed Rafi, Mukesh, Lata Mangeshkar",Amar Akbar Anthony (Remastered),hindi,2026.0,2020s,184.57,0.142738,2489.339,Mukesh
w0aLajlg,Kal Chaudhvin Ki Raat Thi,Jagjit Singh,Timeless Classics Ghazals,hindi,1991.0,1990s,103.359,0.031669,2168.176,Jagjit Singh Ghazals
ilfTtFtE,Ek Pyar Ka Naghma Hai (Shor-72) Compilation,"Laxmikant - Pyarelal, Deepak Pandit, Jagjit Singh",Timeless Classics Ghazals,hindi,1991.0,1990s,89.103,0.066707,1956.734,Jagjit Singh Ghazals
s0666XmY,Gham Ka Khazana Tera Bhi Hai Mera Bhi,"Jagjit Singh, Lata Mangeshkar",Sajda An Offering Of Ghazals,hindi,1991.0,1990s,161.499,0.133707,2497.461,Jagjit Singh Ghazals
Fr2y9PAF,Roye Dharti Roye Amber,Jagjit Singh,Beyond Time - Eternal Ghazals,hindi,2014.0,2010s,123.047,0.160632,1592.19,Jagjit Singh Ghazals
iq6OBkrS,Kahin Door Jab Din Dhal Jaye (Anand 70),"Salil Chowdhury, Deepak Pandit, Jagjit Singh",Timeless Classics Ghazals,hindi,1991.0,1990s,143.555,0.008449,2125.764,Jagjit Singh Ghazals
GfZ161aq,Jab Samne Tum Aa Jate Ho,"Asha Bhosle, Jagjit Singh",Hothon Se Chhu Lo Tum - Romantic Ghazals,hindi,2014.0,2010s,123.047,0.029052,2056.567,Jagjit Singh Ghazals
5GF2x2j7,Din Guzar Gaya,"Jagjit Singh, Chitra Singh",Timeless Classics Ghazals,hindi,1991.0,1990s,86.133,0.035714,2021.113,Jagjit Singh Ghazals
EO6Pv--P,Har Taraf Har Jagah Besumar Aadmi,"Jagjit Singh, Lata Mangeshkar",Sajda An Offering Of Ghazals,hindi,1991.0,1990s,112.347,0.065143,1994.272,Jagjit Singh Ghazals
RlXPH9gK,Dil-E-Nadan Tujhe,"Jagjit Singh, Chitra Singh",Timeless Classics Ghazals,hindi,1991.0,1990s,172.266,0.06153,673.717,Jagjit Singh Ghazals
wQyEwdQ2,Dhoop Main Niklo Ghataon Mein Nakakar Dekho,Jagjit Singh,Timeless Classics Ghazals,hindi,1991.0,1990s,161.499,0.070449,1503.761,Jagjit Singh Ghazals
8E_AiS-7,Us Mod Se Shuroo Karen,"Jagjit Singh, Chitra Singh",The Latest,hindi,2016.0,2010s,99.384,0.103836,1631.24,Chitra Singh
gkbjtUEU,Agar Hum Kahen Aur Woh Muskura Den,"Jagjit Singh, Chitra Singh",The Golden Collection Jagjit And Chitra Singh,hindi,2006.0,2000s,107.666,0.088093,1866.904,Chitra Singh
uyeLQ1RY,Agar Hum Kahen Aur Woh Muskura Den,"Jagjit Singh, Chitra Singh",Passions - Jagjit-Chitra Singh,hindi,1987.0,1980s,107.666,0.087629,1874.601,Chitra Singh
km9MCy2d,Woh Kaghaz Ki Kashti,"Jagjit Singh, Chitra Singh",The Latest,hindi,2016.0,2010s,95.703,0.072959,1449.269,Chitra Singh
0bYAe6v6,Yeh Tera Ghar Yeh Mera Ghar,"Jagjit Singh, Chitra Singh",Saath Saath,hindi,1982.0,1980s,123.047,0.174686,1886.922,Chitra Singh
S7otHV39,Safar Mein Dhoop To Hogi,Chitra Singh,Echoes From Concerts Around The World,hindi,2010.0,2010s,172.266,0.088632,862.254,Chitra Singh
yuEuRh6m,Safar Mein Dhoop To Hogi,"Jagjit Singh, Chitra Singh",Jagjit Singh - Chitra Singh In Concert,hindi,2001.0,2000s,172.266,0.089029,853.442,Chitra Singh
zprgHTXG,Mere Dil Mein Tu Hi Tu Hai,"Bappi Lahiri, Jagjit Singh, Chitra Singh",Sadabahar - Ghazalon Ka Caravan - Vol. 2,hindi,1982.0,1980s,161.499,0.055003,2359.831,Chitra Singh
pLkl5DIl,Mujhe Tum Nazar Se Gira To Rahe,Talat Aziz,Tribute To My Master Mehdi Hassan By Talat Aziz,hindi,2013.0,2010s,117.454,0.099113,1267.635,Mehdi Hassan
cTFz9P1a,Rafta Rafta,Talat Aziz,Tribute To My Master Mehdi Hassan By Talat Aziz,hindi,2013.0,2010s,103.359,0.087511,1294.226,Mehdi Hassan
8URtXVU0,Neeyat E Shaq,"Mohsin Raza, Asha Bhosle",Ghazal Ka Safar - Mehdi Hassan N Ghulam - Vol - 3.,hindi,1996.0,1990s,161.499,0.067231,2133.956,Mehdi Hassan
kpAGrc2A,Shabnam Ke Ansoo Phool Par,Talat Aziz,Ghazal Ka Safar - Mehdi Hassan N Ghulam - Vol - 3.,hindi,1996.0,1990s,135.999,0.074004,1537.217,Mehdi Hassan
zLMUZrOQ,Sataa Sataa Ke Hamen Ashk Baar Karti Hai,"Nazar Hussain, Talat Aziz",Ghazal Ka Safar - Mehdi Hassan N Ghulam - Vol - 3.,hindi,1996.0,1990s,135.999,0.070234,2357.926,Mehdi Hassan
-8Ows9fO,Tune Yeh Phool Jo Zulfon Mein,Rajkumar Rizvi,Ghazal Ka Safar - Mehdi Hassan N Ghulam - Vol - 3.,hindi,1996.0,1990s,129.199,0.101394,1224.255,Mehdi Hassan
9W3Me-nb,Khuda Kare Ke Mohabbat Mein,Talat Aziz,Tribute To My Master Mehdi Hassan By Talat Aziz,hindi,2013.0,2010s,117.454,0.080804,2168.513,Mehdi Hassan
P2IPVhVa,Ranjish Hi Sahi,Talat Aziz,Tribute To My Master Mehdi Hassan By Talat Aziz,hindi,2013.0,2010s,123.047,0.063513,1092.066,Mehdi Hassan
CdhWE6NN,Mohbbaat Karne Wale Kam Na Honge,Talat Aziz,Tribute To My Master Mehdi Hassan By Talat Aziz,hindi,2013.0,2010s,92.285,0.068928,1106.107,Mehdi Hassan
dpoF-8-3,Yaar Tha Dildar Tha,"Ahmed Hussain, Mohammed Hussain",Ghazal Ka Safar - Mehdi Hassan N Ghulam - Vol - 3.,hindi,1996.0,1990s,129.199,0.113753,1802.457,Mehdi Hassan
cVpnFUgV,Ae Mohabbat Tere Anjaam Pe Rona Aya,Begum Akhtar,A Journey With Begum Akhtar,hindi,1991.0,1990s,107.666,0.093343,1207.762,Begum Akhtar
89VCkzbV,Ae Mohabbat Tere Anjaam Pe Rona Aya,Begum Akhtar,The Very Best - Begum Akhtar,hindi,2003.0,2000s,107.666,0.093343,1207.762,Begum Akhtar
MBeemHjw,Ae Mohabbat Tere Anjaam Pe Rona Aya,Begum Akhtar,G. M - Begum Akhtar - Aye Mohabbat,hindi,1999.0,1990s,107.666,0.093343,1207.762,Begum Akhtar
WnogRHxk,Ae Mohabbat Tere Anjaam Pe Rona Aya,"Murli Manohar Swarup, Begum Akhtar",Aye Mohabat Tere Anjam Pe Rona Aaya,hindi,2011.0,2010s,107.666,0.093343,1207.762,Begum Akhtar
eL4rPTX7,Ae Mohabbat Tere Anjaam Pe Rona Aya,Begum Akhtar,Ab Chhalakte Huye Sagar,urdu,1999.0,1990s,112.347,0.0937,1213.461,Begum Akhtar
4B_OeKAw,Joi Joi Pyaro Kare,Devi Neha Saraswat,Joi Joi Pyaro Kare,hindi,2025.0,2020s,123.047,0.14568,1836.605,Begum Akhtar
xW72NE6w,Mere Humnafas Mere Humnava,"Khayyam, Begum Akhtar",A Journey With Begum Akhtar,hindi,1991.0,1990s,112.347,0.079232,1961.161,Begum Akhtar
u1btJFnE,Mere Humnafas Mere Humnava,Begum Akhtar,Ab Chhalakte Huye Sagar,urdu,1999.0,1990s,117.454,0.079402,1968.265,Begum Akhtar
Wa2BbiJQ,Mere Humnafas Mere Humnava,"Khayyam, Begum Akhtar",The Very Best - Begum Akhtar,hindi,2003.0,2000s,112.347,0.079232,1961.161,Begum Akhtar
fSB5uOrk,Mere Humnafas Mere Humnava,"Khayyam, Begum Akhtar",G. M - Begum Akhtar - Aye Mohabbat,hindi,1999.0,1990s,112.347,0.079232,1961.161,Begum Akhtar
FX5Sl_Ag,Chaahat Mein Kya,Talat Aziz,Shahkaar,hindi,1997.0,1990s,161.499,0.053984,2153.671,Talat Aziz
q6C9g95y,Sab Kuchh Tha,Talat Aziz,Sab Kuchh Tha,hindi,2023.0,2020s,99.384,0.135771,1620.635,Talat Aziz
yXkamxaH,Zindagi Jab Bhi,"Khayyam, Talat Aziz",Umrao Jaan,hindi,1981.0,1980s,184.57,0.17246,2011.906,Talat Aziz
nzCGtqDI,Ab Kya Ghazal Sunaoon (Album Version),Talat Aziz,Jagjit Singh Presents Talat Aziz,hindi,2008.0,2000s,92.285,0.113546,1494.412,Talat Aziz
rugAVUmr,Aaina Mujhse Mere,Talat Aziz,Daddy,hindi,1992.0,1990s,172.266,0.10174,2375.554,Talat Aziz
pAZ21uV4,Yeh Zindagi Ka Safar,"Laxmikant - Pyarelal, Talat Aziz, Kavita Krishnamurthy",Gumraah,hindi,1993.0,1990s,117.454,0.023163,1883.985,Talat Aziz
-L2UMvGN,Duniya Kisi Ke Pyar Mein Jannat Se Kam Nahin,"Lal Mohd. Iqbal, Talat Aziz",G. M. - Talat Aziz - Rukhse Parda Hata Dijiye,hindi,1999.0,1990s,103.359,0.078745,2966.322,Talat Aziz
cVQNWuxK,Duniya Kisi Ke Pyar Mein Jannat Se Kam Nahin,Talat Aziz,Aye Dosti Teri Dosti,hindi,2009.0,2000s,107.666,0.078022,2969.823,Talat Aziz
